1,0.673152,0.926630
2,0.701449,0.936732
3,0.720078,0.939236
4,0.741631,0.940511
5,0.771397,0.941286
6,0.783943,0.942960
7,0.800116,0.942551
8,0.810419,0.940854
9,0.819581,0.938025
10,0.828955,0.938587
11,0.836833,0.938744
12,0.843681,0.938903
13,0.847763,0.936844
14,0.854633,0.934010
15,0.861961,0.931113
16,0.870416,0.931641
17,0.874696,0.929315
18,0.879158,0.928939
19,0.884361,0.931179
20,0.896388,0.928142
21,0.901351,0.931569
22,0.908632,0.935999
23,0.912494,0.938521
24,0.914134,0.940460
25,0.917872,0.940515
26,0.919486,0.940818
27,0.922576,0.941307
28,0.923220,0.941537
29,0.926728,0.941687
30,0.926760,0.941648
31,0.928400,0.941683
32,0.930280,0.942158
33,0.930918,0.942241
34,0.932242,0.942096
35,0.934901,0.942264
36,0.936557,0.942400
37,0.936270,0.942897
38,0.937411,0.943117
39,0.940423,0.941463
40,0.941246,0.939176
41,0.941554,0.939795
42,0.943452,0.942539
43,0.951368,0.942573
44,0.955006,0.942149
45,0.957573,0.944111
46,0.958035,0.944131
47,0.959600,0.944276
48,0.960894,0.942015
49,0.962365,0.942208
50,0.962323,0.939694
51,0.963324,0.940101
52,0.964071,0.940343
53,0.965087,0.940525
54,0.965778,0.940526
55,0.967022,0.940315
56,0.969434,0.940751
57,0.969009,0.940847
58,0.971110,0.940652
59,0.971647,0.940498
60,0.971838,0.940761
61,0.971434,0.941042
62,0.971604,0.941013
63,0.972530,0.941108
64,0.972649,0.941648
65,0.972621,0.939792
66,0.973623,0.939516
67,0.975577,0.939742
68,0.977599,0.941729
69,0.977999,0.943575
70,0.977975,0.943083
71,0.978254,0.943265
72,0.978383,0.943287
73,0.978727,0.945679
74,0.978786,0.945728
75,0.979330,0.947841
76,0.980010,0.947959
77,0.980234,0.947905
78,0.980216,0.947873
79,0.980315,0.948170
80,0.982199,0.948311
81,0.982112,0.948544
82,0.985751,0.947258
83,0.985328,0.947215
84,0.985466,0.947491
85,0.985294,0.947524
86,0.985254,0.947124
87,0.985857,0.946846
88,0.985710,0.946576
89,0.985619,0.946630
90,0.985549,0.944351
91,0.986257,0.946700
92,0.987022,0.946610
93,0.987017,0.946706
94,0.987009,0.946653
95,0.987455,0.946722
96,0.987433,0.946604
97,0.987325,0.946632
98,0.987091,0.946625
99,0.987394,0.946692
100,0.987993,0.946887
101,0.987963,0.946839
102,0.987606,0.946609
103,0.987570,0.946925
104,0.989015,0.946839
105,0.988793,0.946738
106,0.989951,0.948419
107,0.989768,0.948518
108,0.989989,0.948643
109,0.990110,0.948510
110,0.990268,0.948659
111,0.990766,0.948935
112,0.990742,0.949118
113,0.990759,0.949142
114,0.990580,0.949166
115,0.991042,0.949177
116,0.992000,0.949061
117,0.991647,0.949011
118,0.991397,0.948927
119,0.991686,0.948874
120,0.991435,0.948729
121,0.991484,0.948774
122,0.991393,0.948608
123,0.991636,0.950961
124,0.991826,0.951389
125,0.991940,0.951406
126,0.991806,0.951263
127,0.991737,0.951563
128,0.993272,0.951606
129,0.993028,0.951585
130,0.992918,0.951559
131,0.993056,0.951679
132,0.993141,0.951870
133,0.993407,0.949314
134,0.993504,0.949380
135,0.993454,0.949535
136,0.993498,0.947212
137,0.993499,0.947319
138,0.993461,0.949667
139,0.994067,0.949840
140,0.994107,0.949655
141,0.993790,0.952080
142,0.993692,0.952076
143,0.993883,0.952043
144,0.993677,0.951960
145,0.993846,0.951760
146,0.993863,0.951854
147,0.994048,0.951466
148,0.994083,0.950628
149,0.994329,0.950642
150,0.994247,0.950592
151,0.994300,0.950695
152,0.995282,0.950801
153,0.994783,0.950834
154,0.994540,0.950876
155,0.994374,0.950915
156,0.994405,0.951363
157,0.994756,0.951406
158,0.994746,0.951428
159,0.994863,0.951592
160,0.994755,0.949063
161,0.994679,0.949093
162,0.994673,0.949036
163,0.995384,0.951760
164,0.995488,0.951764
165,0.995302,0.951672
166,0.995332,0.951661
167,0.995352,0.951767
168,0.995164,0.951696
169,0.995153,0.951694
170,0.995183,0.951595
171,0.995379,0.951715
172,0.995248,0.951567
173,0.995162,0.951641
174,0.995060,0.951614
175,0.995094,0.951643
176,0.997063,0.951633
177,0.996912,0.951637
178,0.996904,0.951673
179,0.996990,0.951511
180,0.997056,0.951342
181,0.997147,0.951126
182,0.997025,0.951051
183,0.997014,0.951241
184,0.996967,0.951336
185,0.996927,0.951312
186,0.996920,0.951474
187,0.997015,0.951657
188,0.997193,0.951639
189,0.997041,0.951644
190,0.997056,0.951626
191,0.997069,0.951739
192,0.996910,0.951815
193,0.996935,0.951709
194,0.996972,0.954393
195,0.997183,0.954588
196,0.997145,0.954353
197,0.997150,0.954450
198,0.997140,0.954421
199,0.997237,0.954362
200,0.997925,0.954393
201,0.997862,0.954408
202,0.997917,0.954365
203,0.997897,0.954361
204,0.997980,0.954292
205,0.998117,0.954255
206,0.998019,0.954155
207,0.997974,0.954283
208,0.997974,0.954269
209,0.998039,0.953508
210,0.998004,0.953329
211,0.998155,0.953506
212,0.998277,0.953449
213,0.998135,0.953498
214,0.998188,0.953421
215,0.998146,0.953592
216,0.998041,0.953675
217,0.998076,0.953628
218,0.998106,0.953867
219,0.998032,0.953903
220,0.997976,0.953669
221,0.997974,0.953516
222,0.997959,0.953487
223,0.997943,0.953461
224,0.998296,0.953466
225,0.998232,0.953466
226,0.998266,0.953651
227,0.998280,0.953493
228,0.998413,0.953518
229,0.998309,0.953566
230,0.998207,0.953523
231,0.998165,0.953694
232,0.998160,0.953774
233,0.998136,0.956011
234,0.998099,0.956209
235,0.998248,0.956098
236,0.998378,0.955928
237,0.998284,0.955929
238,0.998383,0.955832
239,0.998362,0.955927
