1,0.591193,0.928445
2,0.598236,0.938149
3,0.608249,0.941288
4,0.614237,0.944658
5,0.624613,0.945115
6,0.635677,0.945316
7,0.636587,0.945272
8,0.642976,0.942989
9,0.649779,0.940040
10,0.655477,0.940226
11,0.658820,0.940742
12,0.657897,0.941076
13,0.660617,0.938912
14,0.665412,0.936489
15,0.673245,0.933894
16,0.689647,0.933931
17,0.690900,0.931817
18,0.693791,0.931727
19,0.703308,0.934281
20,0.710723,0.931599
21,0.714838,0.937235
22,0.714058,0.939218
23,0.713647,0.941064
24,0.710329,0.942667
25,0.713624,0.942624
26,0.712573,0.942810
27,0.718759,0.942935
28,0.720036,0.943278
29,0.721187,0.943399
30,0.729056,0.943509
31,0.730252,0.943425
32,0.732487,0.943594
33,0.738029,0.943333
34,0.737463,0.943692
35,0.737911,0.944138
36,0.735528,0.944263
37,0.734581,0.944791
38,0.739240,0.945348
39,0.741362,0.943698
40,0.744365,0.943959
41,0.749600,0.941802
42,0.749247,0.944538
43,0.759008,0.944612
44,0.765077,0.944163
45,0.768403,0.946079
46,0.766461,0.946135
47,0.765581,0.946107
48,0.764909,0.943652
49,0.765629,0.943673
50,0.766141,0.943808
51,0.771844,0.941195
52,0.774828,0.941371
53,0.774520,0.941477
54,0.772629,0.941498
55,0.773301,0.941629
56,0.774949,0.941736
57,0.778927,0.941362
58,0.779143,0.941561
59,0.779033,0.941730
60,0.775178,0.941819
61,0.773192,0.942269
62,0.775792,0.942335
63,0.777046,0.942623
64,0.780779,0.943002
65,0.780709,0.941094
66,0.781163,0.941029
67,0.790409,0.943233
68,0.788314,0.943091
69,0.791893,0.944982
70,0.794471,0.944685
71,0.794127,0.948846
72,0.793825,0.948543
73,0.792329,0.948634
74,0.793267,0.948773
75,0.798067,0.948831
76,0.800208,0.948736
77,0.801285,0.948575
78,0.798917,0.948704
79,0.799409,0.949091
80,0.802698,0.949122
81,0.803699,0.949086
82,0.804841,0.949199
83,0.805725,0.949401
84,0.803154,0.949431
85,0.801725,0.949443
86,0.802570,0.948985
87,0.803403,0.948723
88,0.809095,0.948460
89,0.807329,0.948618
90,0.805990,0.946347
91,0.813487,0.948623
92,0.810966,0.948707
